repository,total_loc,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std,repository_full_name,popularidade_estrelas,atividade_releases,maturidade_anos
Side-Menu.Android,449,3.888888888888889,2.0,5.20055301232349,1.2222222222222223,1.0,0.4277926319464986,4.111111111111111,0.0,10.476241405529374,Yalantis/Side-Menu.Android,5240,2,10.66
signal-cli,26922,6.967413441955194,4.0,11.577906353955443,1.5763747454175152,1.0,2.141850214396872,48.20366598778004,0.0,382.3696780347661,AsamK/signal-cli,3740,102,10.34
Signal-Server,59915,9.126373626373626,5.0,13.066349921532016,1.4803767660910518,1.0,0.935470786514079,13.717425431711144,0.0,82.40848323633298,signalapp/Signal-Server,10059,0,11.76
SimianArmy,16056,5.845901639344262,4.0,7.313415344656096,1.4229508196721312,1.0,0.7746802062241196,25.16065573770492,3.0,112.00547930483329,Netflix/SimianArmy,7985,4,13.18
simplify,21150,8.987138263665594,8.0,7.413141894756179,1.3729903536977492,1.0,0.7677640745047902,20.742765273311896,0.0,75.9810974205547,CalebFenton/simplify,4584,9,11.65
SimplifyReader,34709,4.556962025316456,2.0,7.015937185527363,1.3876582278481011,1.0,0.890185733728874,60.29430379746835,0.0,341.91483091529017,chentao0707/SimplifyReader,4568,0,10.07
Skeleton,752,3.727272727272727,3.0,3.4028731176089204,1.2424242424242424,1.0,0.5018903659106632,4.606060606060606,0.0,14.506333517509242,ethanhua/Skeleton,3725,0,8.12
skywalking,92058,6.114719378750441,4.0,7.027380776631441,1.403106247793858,1.0,0.7349364535491778,5.568655135898341,0.0,24.738397501412194,apache/skywalking,24517,62,9.85
SlidingMenu,3085,5.121621621621622,3.0,5.573795594953283,1.9594594594594597,1.0,1.5914083466323814,47.44594594594594,0.0,228.9914242512146,jfeinstein10/SlidingMenu,11047,0,13.2
smali,46762,6.018229166666667,4.0,8.343755745287089,1.6666666666666667,1.0,1.2491526232936847,15.016493055555555,1.0,85.6992837441414,JesusFreke/smali,6536,0,12.96
small-spring,10379,3.472,2.0,4.017161048265371,1.2506666666666666,1.0,0.8280466889451849,12.704,0.0,64.73665584215536,fuzhengwei/small-spring,4849,0,4.33
Small,7726,3.8054054054054056,2.0,4.962355350314678,1.4756756756756757,1.0,0.8279773040254175,20.167567567567566,0.0,143.2983321113646,wequick/Small,5050,25,9.79
smart-admin,12870,6.414335664335664,4.0,5.989307818047197,1.2272727272727273,1.0,0.4358186640983115,3.7902097902097904,0.0,19.18683259333514,1024-lab/smart-admin,3510,22,5.82
SmartCropper,1021,6.25,3.0,7.387027942155209,1.3333333333333333,1.0,0.4923659639173309,122.5,0.0,408.1208599957081,pqpo/SmartCropper,4092,13,8.11
SmarterStreaming,10750,3.8488372093023258,2.0,7.190828209317568,1.052325581395349,1.0,0.2233329375152536,71.55232558139535,0.0,506.2634621938017,daniulive/SmarterStreaming,11115,0,9.46
SmartRefreshLayout,18146,6.651026392961877,3.0,7.59130155095532,1.5073313782991202,1.0,0.8492759399738044,30.319648093841643,0.0,295.0474047572584,scwang90/SmartRefreshLayout,25153,14,8.28
SmartTabLayout,1912,6.355555555555555,4.0,5.7767384457587365,1.6444444444444444,1.0,0.9806202943118,9.71111111111111,1.0,27.89152870922233,ogaclejapan/SmartTabLayout,7099,0,10.57
smartTable,14165,5.126373626373627,2.0,7.641446146501395,1.1895604395604396,1.0,0.4573258288052056,25.928571428571427,0.0,203.91951460716797,huangyanbin/smartTable,5221,44,7.84
SmartTube,238102,6.6526479750778815,4.0,8.045052762154112,1.5538940809968846,1.0,1.4717847340958063,65.95794392523365,1.0,452.9672151630832,yuliskov/SmartTube,24413,913,5.12
smile,100975,5.538980509745128,5.0,5.050047574552764,1.3628185907046475,1.0,0.9583978731169074,103.71814092953524,1.0,1391.6799893703817,haifengl/smile,6255,34,10.81
SmoothProgressBar,2208,4.854166666666667,3.0,5.002082899486306,1.2291666666666667,1.0,0.472187455263057,26.3125,0.0,95.33929471640369,castorflex/SmoothProgressBar,4521,9,11.79
sndcpy,214,7.75,4.5,8.261355820929152,2.0,2.0,0.816496580927726,20.25,0.0,40.5,rom1v/sndcpy,3436,2,5.25
so-novel,2871,6.012345679012346,5.0,5.182889703535311,1.1728395061728396,1.0,0.4687782913273108,2.6419753086419755,0.0,4.894661995417326,freeok/so-novel,4035,45,3.3
socket.io-client-java,5639,1.921397379912664,1.0,2.7992677244506283,1.0960698689956332,1.0,0.4182590425512161,4.253275109170306,0.0,34.09566714020106,socketio/socket.io-client-java,5405,7,12.37
sodium,26207,6.129323308270677,4.0,6.945449905571004,1.4390977443609023,1.0,2.348347104767052,13.581954887218044,1.0,62.56362765384377,CaffeineMC/sodium,5258,40,5.61
sofa-boot,32830,5.153259949195597,3.0,5.4562403978361615,1.1981371718882303,1.0,0.534913189359711,17.818797629127857,0.0,246.2231302086372,sofastack/sofa-boot,5063,82,7.44
sofa-jraft,137595,6.228094575799722,3.0,8.564999132839286,1.4638386648122392,1.0,1.0888246172004643,76.5048678720445,1.0,318.95957281840856,sofastack/sofa-jraft,3743,32,6.52
sofa-rpc,72302,5.216110019646365,3.0,5.499832220335981,1.3222003929273085,1.0,0.6257249565777676,24.50556647020301,0.0,128.4814414662104,sofastack/sofa-rpc,3895,63,7.43
SoloPi,56327,4.623076923076923,2.0,6.674823868270634,1.205982905982906,1.0,0.649641685576834,13.135897435897435,0.0,70.34193275786964,alipay/SoloPi,6036,8,6.5
sonarqube,412322,7.195891841708251,5.0,8.635232445538808,1.1754670999187653,1.0,0.517867133341293,26.59080886619473,0.0,197.66374192990105,SonarSource/sonarqube,9868,65,14.68
source-code-hunter,5,0.0,0.0,,1.0,1.0,,0.0,0.0,,doocs/source-code-hunter,22948,0,5.87
spark,9588,4.542986425339366,3.0,4.73422818369261,1.2986425339366516,1.0,0.781285632671563,47.11764705882353,0.0,408.47211399854285,perwendel/spark,9660,0,14.35
spider-flow,8748,5.385093167701863,4.0,5.169697901958636,1.7329192546583851,1.0,3.4017601399407105,20.32919254658385,1.0,49.78513538164725,ssssssss-team/spider-flow,10895,2,5.46
spinnaker,235592,6.594313028557421,5.0,6.897643913490228,1.5691874004167177,1.0,1.1630229667717795,14.301630101728152,0.0,216.1755024075964,spinnaker/spinnaker,9580,14,11.19
spock,25489,5.40633608815427,4.0,6.64541645035231,1.4476584022038568,1.0,1.088821583360366,34.74104683195592,1.0,186.12708049110967,spockframework/spock,3608,26,14.75
spotbugs,217154,4.083301707779886,2.0,7.737489741178002,1.3686907020872865,1.0,0.8689662191181953,25.773434535104364,0.0,367.5693624191067,spotbugs/spotbugs,3732,69,8.85
spotless,36551,4.986651835372636,4.0,4.25519986131268,1.74972191323693,1.0,1.2823486554090109,13.7853170189099,1.0,95.14066228148351,diffplug/spotless,5074,35,10.37
spring-ai-alibaba,125897,6.193191140278917,4.0,7.173390593782542,1.1628383921246923,1.0,0.497986573247096,24.66940114848236,1.0,168.81569608266864,alibaba/spring-ai-alibaba,5771,10,1.0
spring-ai,7042,7.708994708994709,4.0,8.877713762201893,1.1005291005291005,1.0,0.3504552289518855,5.613756613756614,0.0,32.462810492440546,spring-projects/spring-ai,6692,2,2.21
spring-analysis,378,2.4242424242424243,2.0,2.6461092077603183,1.2424242424242424,1.0,0.7512615652314043,1.7878787878787878,0.0,3.189411934016753,seaswalker/spring-analysis,13728,0,9.0
spring-authorization-server,37194,10.251840942562591,7.0,10.201649412508027,1.3946980854197348,1.0,0.8220961347256429,16.69219440353461,0.0,96.66650901698826,spring-projects/spring-authorization-server,5042,80,5.49
spring-boot-admin,13740,7.762931034482759,6.0,6.267596811554626,1.2564655172413792,1.0,0.5923934748509239,7.213362068965517,0.0,27.7937434556979,codecentric/spring-boot-admin,12683,136,11.13
spring-boot-api-project-seed,484,5.0,4.0,4.675162334843877,1.2666666666666666,1.0,0.7988086367179803,9.733333333333333,0.0,18.671853021007184,lihengming/spring-boot-api-project-seed,9685,4,8.22
spring-boot-best-practice,1968,4.744318181818182,4.0,3.4421706757566453,1.0909090909090908,1.0,0.3426406242735927,3.1193181818181817,0.0,27.044354501256088,javastacks/spring-boot-best-practice,4906,0,6.84
spring-boot-demo,7163,5.051867219917012,4.0,4.00200140145653,1.1307053941908711,1.0,0.4884647768088304,2.3215767634854774,0.0,9.814829841965445,xkcoding/spring-boot-demo,33901,0,7.84
spring-boot-examples,4461,4.726384364820847,4.0,3.1044014119135253,1.026058631921824,1.0,0.1595697948450157,5.03257328990228,0.0,16.3494992295142,ityouknow/spring-boot-examples,30601,0,8.85
Spring-Boot-In-Action,2714,3.8656716417910446,3.0,3.339873134270874,1.1194029850746268,1.0,0.425587186042241,6.007462686567164,0.0,15.60870022894101,hansonwang99/Spring-Boot-In-Action,4714,0,6.62
spring-boot-projects,2606,4.327102803738318,3.0,3.990024591910264,1.074766355140187,1.0,0.4278276539669378,9.074766355140186,1.0,19.73250404147385,ZHENFENG13/spring-boot-projects,5631,0,8.45
spring-boot-starter,4431,4.52,4.0,6.403878135349999,1.2228571428571429,1.0,0.515888762338096,16.177142857142858,0.0,153.05384651918607,mybatis/spring-boot-starter,4217,32,9.96
spring-boot,39025,5.870485678704857,4.0,5.93654417539074,1.4034869240348693,1.0,0.7984322517373295,23.895392278953924,1.0,91.69178293905586,spring-projects/spring-boot,78343,320,12.9
spring-cloud-alibaba,18792,5.805841924398625,5.0,4.859304494239909,1.11340206185567,1.0,0.3581254117335214,30.305841924398624,0.0,313.64191176025724,alibaba/spring-cloud-alibaba,28750,48,7.78
spring-cloud-examples,390,3.8333333333333335,4.0,1.076193333186691,1.0166666666666666,1.0,0.1290994448735806,0.4666666666666667,0.0,2.102997591547954,ityouknow/spring-cloud-examples,6226,0,8.37
spring-cloud-gateway,40876,6.902378999179655,5.0,7.577914018449933,1.3716160787530762,1.0,0.7829557048356524,16.391304347826086,0.0,140.4749986457398,spring-cloud/spring-cloud-gateway,4739,36,8.82
spring-cloud-kubernetes,31806,7.887259395050412,6.0,6.585857303885948,1.2612282309807517,1.0,0.5556630506381384,4.967002749770852,0.0,22.385382109781148,spring-cloud/spring-cloud-kubernetes,3522,32,8.74
spring-cloud-netflix,8510,7.204545454545454,6.0,6.766882716121473,1.2159090909090908,1.0,0.5329207198122945,85.80681818181819,0.0,897.9293822270455,spring-cloud/spring-cloud-netflix,4933,24,11.17
Spring-Cloud-Platform,6014,4.887005649717514,3.0,5.216745389627058,1.4067796610169492,1.0,0.8281683801906541,57.64971751412429,0.0,211.24044199041552,wxiaoqi/Spring-Cloud-Platform,6433,3,8.3
spring-data-examples,50985,2.6175316837658418,2.0,1.6066972976197866,1.0085998792999396,1.0,0.1194207935043841,0.4613759806879903,0.0,2.2806390902299145,spring-projects/spring-data-examples,5355,0,11.61
spring-framework,751436,5.230294085492512,3.0,6.792497215554931,1.4764403629605336,1.0,1.524402819993205,29.578003717065705,0.0,271.11036387162665,spring-projects/spring-framework,58821,343,14.76
spring-mvc-showcase,1281,5.172413793103448,5.0,3.685618951253846,1.206896551724138,1.0,0.4495073595656585,9.448275862068966,0.0,23.86818510346129,spring-attic/spring-mvc-showcase,4987,0,14.28
spring-reading,3078,2.813793103448276,3.0,2.17881021116674,1.0275862068965518,1.0,0.1640671474574844,0.5413793103448276,0.0,3.204669737355475,xuchengsheng/spring-reading,9699,0,1.99
spring-security-oauth,35204,6.064064064064064,4.0,6.466183027551223,1.6026026026026026,1.0,1.569764809245616,13.3993993993994,0.0,72.7792365595299,spring-attic/spring-security-oauth,4702,0,14.13
spring-security,272098,7.7026865671641795,5.0,8.342977714945729,1.2656716417910447,1.0,0.7617423790883047,10.505223880597017,0.0,50.01552351521472,spring-projects/spring-security,9291,227,13.67
SpringAll,6035,5.243386243386244,4.0,4.2773874824890505,1.1111111111111112,1.0,0.3690022871024322,3.748677248677249,0.0,11.858037860715632,wuyouzhuguli/SpringAll,28956,0,7.36
springboot-guide,1522,4.115107913669065,3.0,3.113968381739473,1.1798561151079137,1.0,0.5678818840389092,1.3525179856115108,0.0,5.502125161695617,CodingDocs/springboot-guide,5254,0,6.79
SpringBoot-Labs,13445,4.429383886255924,4.0,3.06607950776516,1.0540284360189571,1.0,0.2753648246724815,1.6701421800947869,0.0,6.889422734557611,yudaocode/SpringBoot-Labs,19857,0,7.0
springboot-learning-example,1641,4.614035087719298,3.5,3.868430822091385,1.043859649122807,1.0,0.2449616505002466,2.8508771929824563,0.0,6.03270211422247,JeffLi1993/springboot-learning-example,16557,0,8.59
SpringBoot-Learning,2790,4.453531598513012,4.0,2.984205402491424,1.0260223048327135,1.0,0.1813901940175176,1.453531598513011,0.0,7.194180158497264,dyc87112/SpringBoot-Learning,15792,0,9.06
SpringBoot-Shiro-Vue,633,5.777777777777778,6.0,4.901595763181724,1.4074074074074074,1.0,0.9710921393049906,9.444444444444445,0.0,30.628460034787317,Heeexy/SpringBoot-Shiro-Vue,4646,0,7.81
springBoot,6250,5.087121212121212,4.0,4.428990311478239,1.1477272727272727,1.0,0.4147409121323046,15.49621212121212,0.0,70.72981839317856,527515025/springBoot,6699,0,8.84
SpringBootVulExploit,258,3.4285714285714284,3.0,2.953857600710421,1.0,1.0,0.0,3.571428571428572,0.0,7.44946343668492,LandGrey/SpringBootVulExploit,6030,0,5.31
SpringCloud-Learning,13492,5.878205128205129,4.0,5.841797446947586,1.044871794871795,1.0,0.262144230641272,28.73397435897436,1.0,87.77794476981221,dyc87112/SpringCloud-Learning,7404,0,9.06
SpringCloudLearning,1123,4.5524475524475525,4.0,2.366664978874256,1.048951048951049,1.0,0.2165241205270644,0.5454545454545454,0.0,1.8603621967780963,forezp/SpringCloudLearning,17972,0,8.43
springdoc-openapi,54288,3.931733333333333,3.0,4.781000779524085,1.3138666666666667,1.0,0.6235313891540866,9.059733333333334,0.0,107.4319682373084,springdoc/springdoc-openapi,3534,96,6.17
springfox,32115,5.702464788732394,3.0,7.651289551763576,1.1205985915492958,1.0,0.3965467601713823,23.252640845070424,0.0,151.29201129023454,springfox/springfox,5941,12,13.35
springside4,12842,3.165079365079365,2.0,3.3800726790022098,1.276190476190476,1.0,0.8039936712909418,24.784126984126985,1.0,109.01147197029458,springside/springside4,5685,3,13.55
spruce-android,4269,4.860655737704918,3.0,6.094728210769421,1.3688524590163935,1.0,0.7518662144943311,5.352459016393443,0.0,30.9921136679276,willowtreeapps/spruce-android,3718,3,8.54
sqlbrite,3329,4.69811320754717,2.0,5.878402457617942,1.3584905660377358,1.0,0.7707594182768925,4.30188679245283,0.0,27.941493231843523,square/sqlbrite,4546,9,10.56
ssm,369,4.157894736842105,2.0,5.35685602128231,1.6842105263157894,1.0,1.1081832770072813,2.0526315789473686,1.0,3.2570212057189503,liyifeng1994/ssm,5958,0,9.23
starrocks,734833,7.298791382028376,4.0,16.84715800440549,1.4768260641093012,1.0,1.033475848749809,135.46011560693643,0.0,3070.3650913804463,StarRocks/starrocks,10640,154,4.02
StatusBarUtil,1036,4.151515151515151,3.0,3.5277578938435896,1.5454545454545454,1.0,0.8325754129097365,22.545454545454547,0.0,124.49299450900112,laobie/StatusBarUtil,8801,0,9.57
stetho,19241,4.379251700680272,3.0,5.372405181003454,1.423469387755102,1.0,1.2488878339904,7.496598639455782,0.0,31.24805937953342,facebook/stetho,12709,13,10.63
sticky-headers-recyclerview,808,4.620689655172414,2.0,4.945515956785272,1.2758620689655171,1.0,0.5275652785700641,3.2413793103448274,0.0,6.679687612529887,timehop/sticky-headers-recyclerview,3749,0,10.94
StickyListHeaders,2112,4.813953488372093,3.0,6.949668762073992,1.3953488372093024,1.0,0.6597089864810497,3.976744186046512,0.0,15.5295239127544,emilsjolander/StickyListHeaders,5496,16,13.5
Stirling-PDF,35343,8.179487179487179,5.0,7.994235278109488,1.2324786324786323,1.0,0.5588376298586843,16.499145299145297,0.0,71.34183878760767,Stirling-Tools/Stirling-PDF,66889,138,2.62
Store,11288,6.2,5.0,4.9838493481705,1.5620689655172413,1.0,3.1388748775568294,17.055172413793102,1.0,124.66560277962064,nytimes/Store,3512,0,8.78
storm,60552,4.425381903642773,3.0,5.148387726027191,1.2878965922444183,1.0,0.9257526889288316,33.070505287896594,1.0,133.1412596573885,nathanmarz/storm,8811,0,13.98
storm,60552,4.425381903642773,3.0,5.148387726027191,1.2878965922444183,1.0,0.9257526889288316,33.070505287896594,1.0,133.1412596573885,apache/storm,6651,5,11.85
streampark,23717,7.467023172905526,5.0,7.883259832516117,1.2816399286987523,1.0,0.6457289503034497,18.96969696969697,0.0,71.5011798709904,apache/streampark,4199,15,6.29
strimzi-kafka-operator,119707,11.283623693379791,8.0,13.41494111646246,1.4961672473867595,1.0,0.8864110168749356,45.92264808362369,1.0,286.3338996726887,strimzi/strimzi-kafka-operator,5367,155,9.35
StylishMusicPlayer,5777,5.025773195876289,3.0,5.792111454258492,1.309278350515464,1.0,0.6496044989230748,13.216494845360824,0.0,40.4069267144921,ryanhoo/StylishMusicPlayer,3708,0,8.99
subsampling-scale-image-view,4262,5.625,3.5,6.619300631114319,1.5833333333333333,1.0,0.8841324226862571,79.72222222222223,0.0,641.0191757853813,davemorrissey/subsampling-scale-image-view,7987,21,12.04
Sui,4514,4.932584269662922,3.0,5.724345442551386,1.1797752808988764,1.0,0.4145588496662059,14.55056179775281,1.0,66.21933445273076,RikkaApps/Sui,3449,21,4.69
supersonic,46371,6.28169014084507,4.0,7.315053524480682,1.2904929577464788,1.0,0.6255480937318155,46.08362676056338,0.0,654.958792163386,tencentmusic/supersonic,4166,15,2.25
SuperTextView,4002,3.046511627906977,2.0,5.846883487091897,1.162790697674419,1.0,0.4017744499322114,141.67441860465115,0.0,1033.994008878541,lygttpod/SuperTextView,3773,39,8.9
supertokens-core,107469,10.998973305954824,10.0,10.986818177351664,1.5965092402464065,1.0,1.0920756006759866,71.14373716632444,3.0,1151.285683687734,supertokens/supertokens-core,14497,91,5.68
SurveyKing,9237,5.175,3.0,8.653703916745519,1.23,1.0,0.5411396124850788,7.825,0.0,38.63490669119823,javahuang/SurveyKing,3688,3,4.01
Suwayomi-Server,40995,5.551470588235294,2.0,10.463099911045417,1.625,1.0,1.4751212834824128,1509.5392156862745,1.0,21703.833944384947,Suwayomi/Suwayomi-Server,5593,58,4.71
swagger-core,42416,4.820460704607046,3.0,6.877594282133926,1.226287262872629,1.0,0.6041775775553959,49.71138211382114,0.0,740.878590227036,swagger-api/swagger-core,7454,120,14.18
sweet-alert-dialog,943,4.375,1.5,5.536244214266564,1.25,1.0,0.4472135954999579,31.0625,0.0,88.94977515429704,pedant/sweet-alert-dialog,7253,2,10.9
SwipeBackLayout,1635,5.222222222222222,3.0,6.044497308496241,1.3888888888888888,1.0,0.6978023391872252,61.333333333333336,3.0,163.94080710821854,ikew0ng/SwipeBackLayout,6124,0,12.05
SwipeDelMenuLayout,1085,3.1,2.0,3.3420399113761,1.25,1.0,0.4385290096535146,5.2,0.0,28.59908551523444,mcxtzhang/SwipeDelMenuLayout,3774,2,9.05
SwipeMenuListView,1347,4.393939393939394,2.0,4.834378152483742,1.4545454545454546,1.0,0.753778361444409,15.242424242424242,1.0,40.26089161878304,baoyongzhang/SwipeMenuListView,3505,2,11.05
SwipeRecyclerView,11090,4.847272727272728,3.0,5.2463353405630055,1.3890909090909092,1.0,0.8357156833422519,26.94181818181818,0.0,115.43881795181724,yanzhenjie/SwipeRecyclerView,5706,0,9.11
SwitchButton,1543,4.37037037037037,2.0,6.215044700304305,1.4074074074074074,1.0,0.6360490582953523,82.48148148148148,0.0,416.8850026243514,kyleduo/SwitchButton,4746,0,11.01
syncthing-android,8424,6.514084507042254,2.5,9.144029494542504,1.6901408450704225,1.0,1.1247259624727588,9.049295774647888,0.0,24.88992147416121,syncthing/syncthing-android,3959,332,11.55
SystemBarTint,807,8.0,7.0,5.172040216394301,1.7777777777777777,2.0,0.6666666666666666,22.55555555555556,1.0,37.189081432293776,jgilfelt/SystemBarTint,5356,3,11.82
tablesaw,48467,6.270588235294118,4.0,6.690521175992639,1.284967320261438,1.0,0.6009123998399619,108.52941176470588,1.0,478.8540047216941,jtablesaw/tablesaw,3689,79,9.69
TakePhoto,2403,5.054545454545455,2.0,5.810011097771583,1.2545454545454546,1.0,0.5517038194331307,10.89090909090909,1.0,22.58045100693889,crazycodeboy/TakePhoto,7243,15,10.11
Tangram-Android,24338,5.2595818815331015,3.0,7.162087781893801,1.6777003484320558,1.0,1.1435947765791323,23.21080139372822,0.0,121.15841023958048,alibaba/Tangram-Android,4108,38,8.45
TapTargetView,1965,4.512820512820513,2.0,7.070590665685111,1.1538461538461535,1.0,0.4315493225736372,49.8974358974359,0.0,246.5504960419174,KeepSafe/TapTargetView,5456,24,9.0
tcc-transaction,13356,5.323907455012853,4.0,5.753794727361171,1.3341902313624678,1.0,0.8381300829129742,22.1439588688946,1.0,84.40043146026397,changmingxie/tcc-transaction,5797,8,9.77
tech-interview-for-developer,636,1.3076923076923077,1.0,0.7510676161988107,1.0,1.0,0.0,0.9230769230769232,0.0,3.0403272428457004,gyoogle/tech-interview-for-developer,16501,0,6.26
tech-weekly,1391,2.888888888888889,2.0,3.52845575287547,1.0246913580246917,1.0,0.1561496591395021,2.123456790123457,0.0,9.841725859890357,mercyblitz/tech-weekly,3980,0,6.77
Telegram-X,420517,9.469324090121315,4.0,19.490089013597824,1.4228769497400346,1.0,0.8742125684758385,544.4280762564991,1.0,8407.716508981335,TGX-Android/Telegram-X,4637,5,4.07
TelegramBots,21010,10.398160315374508,11.0,6.466549293788922,2.203679369250985,1.0,1.7915847504690603,10.420499342969777,0.0,81.65643237152273,rubenlagus/TelegramBots,5225,108,9.66
Telegram,1606325,6.837181498916536,4.0,13.411494975046988,1.6592692221475005,1.0,16.626656106789884,65.09437345886573,0.0,1195.5622030882248,DrKLO/Telegram,27514,95,11.88
Terasology,111591,6.098576512455516,4.0,7.790549685503336,1.4451957295373663,1.0,0.8584512000820459,25.027046263345195,0.0,170.9345888277199,MovingBlocks/Terasology,3756,70,14.52
termux-app,24562,5.912772585669782,4.0,7.18713208458326,1.4299065420560748,1.0,0.7041681643885342,60.82554517133956,0.0,236.3712402565189,termux/termux-app,44957,95,9.89
testcontainers-java,30997,5.3478260869565215,4.0,4.881803661309787,1.4938684503901896,1.0,0.8865414066534626,21.911928651059085,1.0,186.8172451434688,testcontainers/testcontainers-java,8317,85,10.42
testing-samples,1849,5.5,5.5,3.547161251081838,1.3488372093023255,1.0,0.5261948165386281,3.1511627906976742,0.0,6.805737098620572,android/testing-samples,9275,0,10.92
ThreeTenABP,117,4.285714285714286,4.0,1.7994708216848745,1.4285714285714286,1.0,0.5345224838248488,1.4285714285714286,0.0,2.29906813420444,JakeWharton/ThreeTenABP,3571,0,10.19
thumbnailator,19559,4.062780269058296,2.0,4.850522901241143,1.2376681614349776,1.0,0.7115633956041595,93.55156950672644,0.0,853.3031134419283,coobird/thumbnailator,5328,0,10.13
ticker,1581,4.612903225806452,4.0,4.758693233475192,1.3225806451612905,1.0,0.7017642896867651,27.61290322580645,0.0,110.13103632169415,robinhood/ticker,4389,9,9.16
Timber,21859,5.399558498896247,3.0,6.6798932069287575,1.4613686534216337,1.0,0.8154671165772154,19.748344370860927,0.0,171.85482986239168,naman14/Timber,7057,5,10.25
Timeline-View,418,9.0,9.0,8.48528137423857,1.5,1.5,0.7071067811865476,453.5,453.5,639.9316369738256,vipulasri/Timeline-View,3885,15,9.74
tink,82161,7.6662116040955635,5.0,7.430358707041162,1.2887372013651877,1.0,1.241601337947264,30.075767918088737,1.0,184.04645445478647,tink-crypto/tink,13556,21,11.27
tinker,40448,4.7942307692307695,3.0,7.117102348750979,1.603846153846154,1.0,2.5056361545336507,28.471153846153847,0.0,110.99189825584055,Tencent/tinker,17540,60,9.01
tiny-spring,1543,3.0849056603773586,2.0,3.22525133617389,1.150943396226415,1.0,0.409237451858446,2.3679245283018866,0.0,6.314496506261057,code4craft/tiny-spring,4082,0,11.67
TinyPinyin,1401,2.0615384615384613,1.0,2.952101598209968,1.0923076923076922,1.0,0.3410955201203232,8.753846153846155,0.0,57.79868909878891,promeG/TinyPinyin,3917,2,9.95
titan,71163,5.864491844416562,3.0,8.652920078635475,1.3695106649937263,1.0,0.806190042347864,20.50564617314931,1.0,117.23208814842975,thinkaurelius/titan,5242,0,13.54
Toaster,1477,4.527777777777778,3.0,4.423871033454176,1.3333333333333333,1.0,0.6761234037828132,38.80555555555556,0.5,107.00088636333666,getActivity/Toaster,3415,36,6.99
Toasty,487,4.0625,3.0,4.186784764788688,1.0625,1.0,0.25,56.625,0.0,213.87095018569804,GrenderG/Toasty,6601,19,8.64
tomcat,355865,4.513166345536288,3.0,5.868052003774692,1.813102119460501,1.0,1.6704919937349452,179.68721901091843,0.0,4201.928427120563,apache/tomcat,7946,0,13.95
traccar,67605,5.5718247365501945,4.0,4.470364165198139,1.922906267332224,2.0,0.822911364516751,5.927343316694398,0.0,47.36059912625034,traccar/traccar,6441,63,13.4
Transitions-Everywhere,9485,6.870466321243524,5.0,6.074091863720199,1.6787564766839378,1.0,1.346451550903035,25.72020725388601,0.0,223.41917921616192,andkulikov/Transitions-Everywhere,4806,23,10.91
transmittable-thread-local,6932,5.587096774193548,5.0,3.7325996246726505,1.4322580645161291,1.0,1.0931864234186588,12.35483870967742,1.0,38.26085143340228,alibaba/transmittable-thread-local,8128,58,11.91
tsunami-security-scanner,8564,6.260416666666667,5.0,6.1404776709857485,1.5416666666666667,1.0,0.9508844223505764,14.75347222222222,0.5,54.019015123105554,google/tsunami-security-scanner,8464,27,5.27
tutorials,526278,4.114182490337758,3.0,4.0021296896971705,1.111871954293396,1.0,0.4194112153727149,5.969921021677029,0.0,40.68938580294654,eugenp/tutorials,37254,0,12.37
TV,30424,6.555038759689922,4.0,8.419816919789946,1.4031007751937985,1.0,0.6816059298123064,102.07286821705426,1.0,682.9935223076981,FongMi/TV,6486,0,3.22
TwinklingRefreshLayout,6273,4.28476821192053,2.0,4.778252795661762,1.3708609271523178,1.0,0.6594532486814118,36.271523178807946,0.0,214.68494540527163,lcodecorex/TwinklingRefreshLayout,4006,0,9.53
twoway-view,3688,6.078431372549019,4.0,5.792557767532066,1.8235294117647056,1.0,1.2117075943137632,86.58823529411765,1.0,429.2928220443752,lucasr/twoway-view,5225,0,12.64
tx-lcn,7772,4.954954954954955,4.0,4.036905287049016,1.2117117117117118,1.0,0.6276060583499811,6.337837837837838,0.0,43.43777273619444,codingapi/tx-lcn,4198,14,7.83
typespec,174254,9.010309278350515,8.0,7.2153672386605825,1.1481659074562456,1.0,0.4353761485124499,24.21625509470151,1.0,133.18646251800016,microsoft/typespec,5371,285,4.2
u2020,4806,6.2164179104477615,4.0,8.088199833451336,1.4253731343283582,1.0,0.8168973548098715,23.619402985074625,0.5,184.58849966116443,JakeWharton/u2020,5661,0,11.82
uCrop,4707,6.337662337662338,3.0,8.658142485864769,1.3636363636363635,1.0,0.8415069644939762,28.90909090909091,1.0,81.54514116639255,Yalantis/uCrop,12040,20,9.68
uid-generator,873,2.88,1.0,3.382799629498226,1.28,1.0,0.7371114795831993,11.72,1.0,21.19850623668249,baidu/uid-generator,5561,0,8.46
UltimateAndroidReference,22,1.0,1.0,,1.0,1.0,,0.0,0.0,,aritraroy/UltimateAndroidReference,8086,0,8.42
UltimateRecyclerView,16083,5.214659685863874,3.0,6.046277765556716,1.693717277486911,1.0,1.083356456203021,41.39267015706806,0.0,268.31707014250776,cymcsg/UltimateRecyclerView,7204,9,10.62
UltraViewPager,1518,5.208333333333333,2.0,6.852350702126063,1.375,1.0,0.4945353550468402,58.375,0.0,124.8821400883388,alibaba/UltraViewPager,4978,10,8.45
